URL,Label
https://motox.licagroup.net/1bxs4wffjdstyujkg6t5/,bad
https://sansolveversedesk.xyz/,bad
https://schoolgirls.cyou/+0RCvVqPa1FcC3Yw,bad
https://tiktokshopmall.info/,bad
https://goo.su/kLrucBW,bad
https://near-part.ru/fgh46wui64,bad
http://muhammad-sultan-56.github.io/Netflix-Clone/,bad
https://pub-373a4b9dee8448f7ae6feab2f1fbeb3f.r2.dev/zana.html,bad
https://pub-442ed822851244a689b3472ea2c6a950.r2.dev/index.html,bad
https://shipment-track-order-no-4389840834909330.vercel.app/adim/9iuj21q/ordersdhicrypt.htm/,bad
https://pub-9c0e124bfdae48649cf3f048dae74580.r2.dev/index.html,bad
https://pub-06d4cc19dd4f413ba88d354f695adb33.r2.dev/index.html,bad
https://pub-7939c4661e5a4d42b00f10507cd7b6b1.r2.dev/index.html,bad
http://lgbpkfavxp.duckdns.org/en/,bad
https://pub-c808132868b74a96badd12203353a957.r2.dev/index.html,bad
https://pub-9cf297c6a03346d5ac25e6649a786211.r2.dev/index.html,bad
http://heady-thundering-vinca.glitch.me/T-RA-N-S-C-A-T43-2-4-22-4.html,bad
https://staemcomunnitly.com/fbe00e2b0ff09bd190fccae994e870bf/c3RhZW1jb211bml0dGx5LmNvbQ==/aHR0cDovL3N0YWVtY29tdW5uaXRseS5jb20vZ2lmdC9hY3RpdmF0aW9uPURvcjVGaG5tMTF3,bad
https://stenmcommunity.com/gifts/id=7658887233,bad
http://facebook.loginfo.org/,bad
https://letsgetclose.icu/+Bb5dSF1FpkQIVcz,bad
http://zxs-danxindnsia-rsm1.ns10.us.kg/,bad
http://lesta-lt.com/,bad
https://coinbase-pro-login45.godaddysites.com/,bad
https://kcurkoon-legiun.godaddysites.com/,bad
https://gimking_zxliling.godaddysites.com/,bad
https://pub-903cd42f250e4526ad35bcac86048a96.r2.dev/index.html,bad
http://mettamks_-logi2.godaddysites.com/,bad
http://bafybeieyhd25jih7trwqieeqdrajoxjzzitbyh4ehf274r4wlrjzqz7vrm.ipfs.dweb.link/D6F62696C6520417070.htm,bad
http://pub-a756bfbce6f24896a23dd2b2872b7bd6.r2.dev/blosun.html,bad
https://pub-23ec2b6870b54862b3decb490d7f28c2.r2.dev/index.html,bad
http://tiktokwq.shop/,bad
http://tiktokzx.shop/,bad
http://tiktoksz.shop/,bad
http://pub-4cb7958317b746f89d2408539f019ded.r2.dev/olufinindex.html,bad
https://goo.su/TzFdSz,bad
http://msimkin1230.wixsite.com/att2718/,bad
http://fffffbbbbv.wixsite.com/my-site/,bad
http://pub-682ad3b65d944376b919745aae3c56d4.r2.dev/document1.html,bad
http://rosenaf.wixsite.com/my-site/,bad
http://systemefacture29.wixsite.com/my-site-1/,bad
http://pub-0b15b4b9a3344da48bd30e77b2efdfeb.r2.dev/89.html,bad
http://pub-9b61a65d85e54d68ba708193426a7af4.r2.dev/verify.html,bad
http://pub-ade4660d6ecb44219beeb591977d69a2.r2.dev/sumindex.html,bad
http://nightrider4288.wixsite.com/currentlyatt/,bad
http://fatawladash.wpengine.com/Howa/,bad
http://conitelessiontone.wixsite.com/my-site/,bad
http://pub-42f1c17b16a64845a9e9aabb7d677345.r2.dev/oza.html,bad
http://reviewinboxmailbox.wixsite.com/my-site/,bad
http://pub-24c17749b70d42d8b2b5534e6ad64fdb.r2.dev/owa-web.html,bad
http://davidmalherbe3.wixsite.com/my-site/,bad
http://bcjaconski.wixsite.com/my-site/,bad
http://pub-f4bf4b5c581d4d2fae8ac6d8e8ea7310.r2.dev/woad.html,bad
http://www.taysee-servis.ru/az/login.php,bad
http://65b7d3757c56390008a2d84a--ods-android.netlify.app/components/sheetsbottom_docs/,bad
http://pub-e9bf4cc936094302bb278f82c6611976.r2.dev/1800.html,bad
http://edouardpemo1993.wixsite.com/my-site/,bad
http://pub-c285c67e118d45b89711c5adf9f37ef2.r2.dev/deal.html,bad
http://remove-page-violaton.github.io/ahsanand12/,bad
http://ven3847.wixsite.com/my-site/,bad
http://mmhorng.wixsite.com/my-site/,bad
http://pub-6d9034b3c9134f61a7cc7abb5f7dae8d.r2.dev/sia-owa9847674890.html,bad
http://pub-079653decaff4c3a8122a924cf7b5e77.r2.dev/okhjklss.html,bad
http://instagram-clone-wine.vercel.app/login/,bad
http://pub-c3b196e593094fe49e3a1fdfab8553b0.r2.dev/qwertyuiopBowa.html,bad
http://pub-839a7a9f9c4d44debdcd0903c1a59ace.r2.dev/b58.html,bad
http://pub-4e4cee9fa5b742c3b9b9009ec58d3c17.r2.dev/jareindex.html,bad
http://publishpostnow.github.io/statemntaboutgeneryal/casee-problem/back/,bad
http://pub-fe8c3f567fec457fb89d3e285ad76a5d.r2.dev/rstu0.html,bad
http://pub-bfa996da206341bf95ad2ae06c6571cc.r2.dev/ewendex.html,bad
http://pub-a14620970f29497180975a27a6a18f7d.r2.dev/mbqindex.html,bad
http://loverman12.wixsite.com/my-site/,bad
http://spress2.wixsite.com/my-site/,bad
http://pub-8b971cc31cec45148d5fe6d6d5122205.r2.dev/websystem.html,bad
http://pub-ecf8a98e9eef4544b71d2ab55d42e484.r2.dev/juioindex.html,bad
http://mailaccounttdltd.wixsite.com/my-site/,bad
http://orange585.wixsite.com/orangemail/,bad
http://ockl74.wixsite.com/my-site/,bad
http://pub-acedd24473fa4681b2e54bfe622ffcba.r2.dev/omoted.html,bad
http://pub-682ad3b65d944376b919745aae3c56d4.r2.dev/document12.html,bad
http://aesd30.wixsite.com/my-site-1/,bad
http://ryohbvc.wixsite.com/my-site/,bad
http://declaration-oss.github.io/zita/,bad
http://pub-e4333b0bb67746bb9b9dfa88c6ca2179.r2.dev/qwindex.html,bad
http://pub-dba9c2983da4411280a9658bd0b58a85.r2.dev/owaauth.html,bad
http://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/account.php,bad
http://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/billing2.php,bad
http://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/vbv.php,bad
http://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/vbv2.php,bad
https://uzcrafts3.wixstudio.com/my-site/,bad
http://pub-3e0db16584a646649cf6f8bf3f737b21.r2.dev/microsoftoutlook-admin.html,bad
http://idhnochalter.wixsite.com/my-site/,bad
http://pub-7c13db657db6443aa5826a048237c6db.r2.dev/owa.html,bad
http://uzcrafts3.wixstudio.io/my-site/,bad
http://www.rideofy.com/serviciodecorreo.es/login/,bad
http://rhythmic-book-wide.on-fleek.app/kdcxmhdgreyq10.html,bad
http://pub-ab55a6961bc9472eac9561f0245b2cea.r2.dev/JjegedS9oJeYV7emPkeidUiep03mgN7qmSw0m9nB7Cp02nDuGei9mOwjEDoWX9CjPnbv5S7uDpm.html,bad
http://pub-1d8b20d9ae1d4e848d329af1ebe35ca4.r2.dev/owam-out.html,bad
https://stieamccommnunlty.com/smte/recfi/dtoel,bad
https://u.to/IiviIQ,bad
http://www.unlockfone.com/aqsy.html,bad
http://www.pvprmrn.cn/,bad
http://15-subat-ramazan-indirim-zamani.duckdns.org/indexer.html,bad
http://15-subat-ramazan-indirim-zamani.duckdns.org/,bad
https://dkwoalsmendjsdufh.weebly.com/,bad
https://www.menuinboxhome.com/,bad
https://www.curioo.com/talentTest/inc/js/838487017df5afde4c4d287e9e15b4f29ad5dbea2635f1c09b0d7f9503b2c3fconnection-compte.php/,bad
http://staemcomunitty.com/gift/activation=Dor5Fhnm7w,bad
http://queunanesoinou-2487.vercel.app/mixcc.html,bad
https://openseanft.dropszone.xyz/,bad
https://czdn-firsat.sbs/,bad
https://latenightlovers.com/dating/lt/101_LTLongTelegram_b_ntx?cep=QtMZ6EH86p_WLO7mwgPQ9L5FTYn3gavdLK96-dsCKJXNr2ZHQDGUzZbRrsKsRZhl5N4rj8g57v1kOsb7f97YZ8NGtxRv7brJaquaPXLM7O47CNZ8GlNAg34pMZSZRhqgY-QLy1ujYDdWEuNXon9muCBWLJauK4NHZzCWysUpWf31Y3wQZ406mTCqHQmbRzwBG_3jq4HwOlX4GAkdKbiuh62DjNpVJiILq9W2fkovYIqTalVfArDn04tiEAxvNVy6-ecREpNg9j2EMdikbZmx8mOfxa0MEhxotLR5jVSsLo-zcJ3n4dGfb9qHfN04dQpSqB6fImoAkSotWCSDC76HAGMqqWGKEfOECb277Mo3YkNO-KwZhPE12kGZHfqE8cCIO5Hahp7e8qya9Dzkcl9qqCbw7GhnLKG1q9NF8qe1woE3RyOJKDCVkKZvA2Kn6azBiXBvFnF7frGpN6tJgVc-IxKkSvXIX8u3AaGhDG1JVRo&lptoken=17f039d164d9217b35b5,bad
https://letsgetclose.icu/+ikkOwzVyV1YYPNZ,bad
https://myjobdhl.earcu.com/jobs/vacancy/business-development-manager-34269-milton-keynessolstice-house-milton-keynes/34290/description/,bad
http://zhdlgfd.com/,bad
http://sancoloans.com/contact/,bad
https://steamcommununity.ru/gifts/activate,bad
https://staemcomunnitly.com/gift/activation=Dor5Fhnm7w,bad
https://newaccount-ig.github.io/account.github.io,bad
https://chattts-49f1.beszyrecala.workers.dev/456bd92c-2b36-4145-aca8-5b=,bad
https://dbank-debank.github.io/,bad
https://devopvinayak.github.io/myweb.netflix-clone/,bad
https://ahmadsohail404.github.io/Netflix-UI-LandingPage/index.html,bad
https://muahidmd.github.io/mujahid-khan/,bad
https://chattts-49f1.beszyrecala.workers.dev/c9882680-7713-405f-b9be-05b=,bad
http://kxtoidztjk.duckdns.org/de/,bad
https://build-some-generls-trms.github.io/0perasionalist-atem/invalide/index.html,bad
https://pub-820ca6f475814cd1979394f3a041e1fc.r2.dev/qwertyuiopBowa.html,bad
https://meuttiddimirau-2141.vercel.app/eju.pccyz,bad
https://onkarthengare.github.io/netway/,bad
https://usernoticeinfluencerforce.vercel.app/complaint&z,bad
https://worker-yellow-tree-7422.michealphill03.workers.dev/favicon.ico,bad
https://flintstone.pages.dev/,bad
https://privatelocalsex.pages.dev/,bad
https://muzammilnawaz.github.io/netflex/,bad
https://ipfs.io/ipfs/QmfWWQAF8PfaS8LtMTV7vnij2roYxBeSpZkjvJFSjcF365,bad
https://pub-1e7c163e4efd48a3b40fc1992ffc5612.r2.dev/index.html,bad
https://vouyeicrodefra-8931.vercel.app/utw.koptp,bad
https://encrypt.wallet-connect-6pp.pages.dev/assets/formtojson.js/assets/jquery.js/,bad
https://ipfs.io/ipfs/QmQoGZKczspZmRrQA8SGssroj3YxpVk4iFy1yqpvF3WWwj/rkspc.auth.html,bad
https://ourtime.people-cloud.workers.dev/v3/datingtips,bad
https://feedbackengageedge.vercel.app/pagez/,bad
https://sittakarn-m.github.io/Homework02_Netflix/,bad
http://kpkysnlfod.duckdns.org/de/,bad
https://cienn5.vercel.app/tixze.html,bad
https://ratanon-thongseekaew.github.io/CC-homework02/,bad
https://kucoin_lugin.godaddysites.com/,bad
https://logg-mask-metta.godaddysites.com/,bad
https://kgimning_lkinglg.godaddysites.com/,bad
https://shiny-bar-1128.javion1086.workers.dev/8a9ee9f6-b403-4bb3-ae3d-48f142b7c192/,bad
https://yahoo-105143-105993.weeblysite.com/,bad
https://43170119.sitex.sa.com/,bad
https://ourtime.media-rand.workers.dev/content/animations/purple/loader.json,bad
https://wpadmin.pages.dev/*ZmFzaWxlZGVzLmdAZGFzaGVuYmFua3NjLmNvbQ==,bad
https://bimommeuppeiro-1527.vercel.app/ratixx.html/,bad
https://lokeshloki3.github.io/discordclone/,bad
https://pantekkalisakitkepalaku.blogspot.com.ar/,bad
https://chattts-49f1.beszyrecala.workers.dev/165bbb25-52ad-4b2b-bb72-3f=,bad
https://ts757.cc/,bad
https://chattts-49f1.beszyrecala.workers.dev/fbb8baad-df94-43b8-a80b-58=,bad
https://raka-coder23.github.io/netflixclon/,bad
https://prajwal702.github.io/Portifolio-Projetos/Netflix/index.html,bad
https://chattts-49f1.beszyrecala.workers.dev/e74860ec-eecf-405b-9196-4c=,bad
https://sameerniz000.github.io/maqbool-samad/request.html,bad
https://ashutoshpandey1785.github.io/Netflix-Clone/,bad
https://login-ourtime.members-datings.workers.dev/v3/guidelines,bad
https://fixserverweb3.pages.dev/,bad
https://maha-en.github.io/incognitoheee/,bad
https://chattts-49f1.beszyrecala.workers.dev/556dc726-5ce6-49be-b8a1-a9=,bad
https://www.shop-line.vip/home/,bad
https://parthsharma13.github.io/netflixcloneusingtailwind/,bad
https://ipfs.io/ipfs/bafkreico3zbti4222k6u2l5ufpxlenatn2xjkqipaefma4jky5z2bqdlde,bad
https://account.securesslserver.online/ms.com/,bad
https://clon-mercadolibre-self.vercel.app/order/8x2v0w5m2b8lah59yphg,bad
https://nxnj88.github.io/,bad
https://poojithauggu.github.io/cloneproject/,bad
https://profiles.secure-dashboard-ours.workers.dev/v3/help,bad
https://profiles.secure-dashboard-ours.workers.dev/v3/externalsearch,bad
https://server478.github.io/mail/,bad
https://gagan2021.github.io/stockwala/,bad
https://purchaseorders.vercel.app/,bad
https://fufrebridopro-1613.vercel.app/ratixx.html,bad
https://hicretripude-6128.vercel.app/ratixx.html,bad
https://decentralizedwalletprotocol4553.pages.dev/,bad
http://fdt-mn3.fstbl.my.id/,bad
https://marialabeguerie.wixsite.com/my-site-orange/,bad
https://hjghefghegegenjvg.weebly.com/,bad
http://78987select-fth0-capital-plans.pages.dev/help/contact/851780088854573/,bad
http://www.lgnnaspp.com/,bad
https://fufrebridopro-1613.vercel.app/ratixx.html/,bad
https://pub-4424d905d0d846da902e30d37fa60c60.r2.dev/index.html,bad
https://pub-ef02a518f2eb4a88be8d2379cb3e0838.r2.dev/index.html,bad
https://hello-world-soft.freekite.workers.dev/,bad
https://h3597.sihow55790.workers.dev/,bad
https://piyush2002dev.github.io/Netflix-Clone/,bad
https://pub-4abcdb5ef217475eb598c7fd9e6d205b.r2.dev/index.html,bad
https://sakilaziz075.github.io/NetflixUI_Clone/,bad
https://prachi29072005.github.io/Netflix-clone/,bad
https://pub-ca22a10ffb7349aca30da700c49a0d87.r2.dev/index.html,bad
https://glxalokesh.github.io/netflix-ui-clone--html-css-/,bad
https://knvt-telegram.com/login/index.html,bad
https://pub-76dc921f732d449f894bb88142221058.r2.dev/index.html,bad
https://pub-2569193321434588bad9fb7eb9d77a72.r2.dev/index.html,bad
https://worker-red-sun.wrytd.workers.dev/,bad
https://sanatmehrotra.github.io/Amazon-clone/,bad
https://gibin1303.github.io/Netflix-Clone1/,bad
https://rainbowroar.github.io/amazon-clone/,bad
https://pub-31e25c6f370e42639ffb59285eb09813.r2.dev/index.html,bad
https://nottysukku.github.io/,bad
https://pub-02d84e3db8a844e2a87f9cce72a5a5a5.r2.dev/index.html,bad
https://grp-atoiner-kalev.pages.dev/2606:4700:310c::ac42:2f10172.66.47.16172.66.44.240/,bad
https://pub-893c14dc386a432a9e359033c230e2e4.r2.dev/index.html,bad
https://alfolw.dk/[email%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82protected],bad
https://akashguptaji.github.io/netflix/,bad
https://byfhnjwmzpvrl.ink/,bad
https://pub-162a9c6132154263b7ace17a8b681143.r2.dev/index.html,bad
https://100rubpal.github.io/netflex-clone/,bad
https://tv.meta8.eu.org/,bad
https://pancake-frontend-29e48ga31-chefilip.vercel.app/nfts/activity,bad
https://pub-b707cb1c1ad5452abd7f62804f60c7de.r2.dev/index.html,bad
https://v-one321.github.io/netflix_clon/,bad
https://solve-restrictions-here.vercel.app/,bad
https://pub-a9be2406dc16433a891f7fcb6be15c2e.r2.dev/index.html,bad
https://review-fix-violation.vercel.app/,bad
https://shikhil8137.github.io/Netflix-Clone/,bad
https://pub-61e93016ddf34d3db7fb6dbf67702986.r2.dev/index.html,bad
https://telegrams-c.com/dist/,bad
https://pub-d29f8a56eb424ab0be38e649e8a90c2f.r2.dev/index.html,bad
https://vaibh04.github.io/Amazon_Clone/,bad
https://scorpion10001.github.io/Netflix-Login-Page/,bad
https://shankarjeve.github.io/Netflix-Clone/,bad
https://saiganesh1976.github.io/Netflix-Clone/,bad
https://hello-world-restless-fog-8be3.pobw4427.workers.dev/,bad
https://anishs1235.github.io/netflix/,bad
https://pub-8aefefd0b4324dc0bad9aa224f67f127.r2.dev/index.html,bad
https://nidhal-ui.github.io/Netflix/,bad
https://pub-a8b03f861d264838bc70b3737ea516ed.r2.dev/index.html,bad
https://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/vbvload2.php/vbv2.php,bad
https://kushcode96.github.io/Project_Netflix/,bad
https://pub-92102fb114f045f3bbfe8f9c13ef9212.r2.dev/index.html,bad
https://cedtwupn.wiki/,bad
https://dotadityatomar.github.io/netflix1_CSSHW1/,bad
https://lonesis-345534-ghibanto-lipoka.pages.dev/help/contact/640195360830330,bad
https://vinitk1509.github.io/NETFLIX/,bad
https://pub-b02b8f861c9445c88f382a9d050b909d.r2.dev/index.html,bad
https://pub-f174a489f5274221bd87dd117fab29ac.r2.dev/index.html,bad
https://rhbztbmvjc.club/,bad
https://pub-f7b727523d554b9994d78cd558ff99cd.r2.dev/index.html,bad
https://pub-c4fae9f58a3e413c8027fa7b08706257.r2.dev/index.html,bad
https://dhruvalanandkar.github.io/Netflix-India-Clone-/,bad
https://anamikamt.github.io/netflix_clone_website/,bad
https://aman000ak.github.io/Netflix-India-clone/,bad
https://tanmoydas04.github.io/Netflix-Clone/,bad
https://tusharagarwal18.github.io/amazon_clone_1/,bad
https://manage-support-page.com/contract/support-case-id=100057438940483,bad
https://its-ananyasharma.github.io/StreamFlix/,bad
https://pub-8fa7234f6f2e46fc933e7662444b9c5d.r2.dev/index.html,bad
https://ruby-cho.github.io/netflix-landing-clone/,bad
https://customer-sp-ines.pages.dev/help/contact/510288141194020/,bad
https://guilhermevieira1998.github.io/Projeto-Instagram/,bad
https://pub-b190a64877d24c3287eb3f9ff06ca372.r2.dev/index.html,bad
https://lightajin.github.io/Aniket_NteflxClone.github.io/,bad
https://epzrfokxwdtlu.work/,bad
https://pub-78a272af52b14a33975228017d07268d.r2.dev/index.html,bad
https://pub-fa2faedb5c694fb19b1fc181cf051cea.r2.dev/index.html,bad
https://pub-166c31a8757b4296b35b12825d8c17ca.r2.dev/index.html,bad
http://yuvibhatkar702.me/AmazonCloan/,bad
https://raza-rk1.github.io/Amazon-Clone/,bad
https://yuvibhatkar702.github.io/AmazonCloan/,bad
https://pub-fff62924edb04f42a569cf6898c2fc3b.r2.dev/index.html,bad
https://pub-4f0dfec754704b809e0e2075c9f47428.r2.dev/index.html,bad
https://kavyacoorg22.github.io/netflix-clone/,bad
https://eugeniewun72-englichs302.pages.dev/help/contact/820622069222029,bad
https://pub-267e75099df1409cb8ac9c2adf802a43.r2.dev/index.html,bad
https://koronur.github.io/Netflix/,bad
https://pub-a45887ecc53d47dd898ab4bd2008b701.r2.dev/index.html,bad
https://pub-9cb23b25ecdc44f0841f2153a50f9e2e.r2.dev/index.html,bad
https://khayal994.github.io/Inista/,bad
https://pub-d00b612d96ae42e4b4e14dd761b686a6.r2.dev/index.html,bad
https://paolobaiada.github.io/netflix/,bad
https://abhishekv18.github.io/project-2-clone/,bad
https://joselovi-cyber.github.io/CSS-Classwork-2/,bad
https://yatikprabhakar.github.io/Netflix-clone/,bad
http://wide-dinner-shrilling.on-fleek.app/sghuqputdti10.html,bad
https://ipfs.io/ipfs/bafkreifc7nb2xwahagqru7m3exm2r7p5qev5zgekm32sjcftkdatmmc7rm,bad
https://israilyas.github.io/Netflix-Clone-SMIT-TASK/,bad
http://att-103626.weeblysite.com/,bad
https://saurabhkushwahha.github.io/Netflix-UI-Clone/,bad
https://pro-helpcontact6892.pages.dev/robots.txt/,bad
https://telemgram-ri.org/dist/,bad
https://facebook-clone-ecru-one.vercel.app/,bad
https://teiagrma.vin/k/,bad
https://liohu870.github.io/facebook/www.facebook.com/login/indexf10a.html,bad
https://check-request346513485.pages.dev/Vodafone.html,bad
https://teiegrrm.fit/,bad
https://shaneens.email/MyGov/,bad
https://venzeuladifini.wpenginepowered.com/sb/,bad
https://fbgvfyfgfg.pages.dev/personalization/cl2/freeform/WebsiteDetect?source=wwwhead&fetchType=css&modalView=login,bad
https://xhsvsuxvsv.ns10.us.kg/,bad
https://him9155.github.io/Netflix_clone/,bad
https://enmskdorlfkdf.weebly.com/,bad
https://pub-de50159ef2444de689475948cd0371b3.r2.dev/index.html,bad
https://shyamojha29.github.io/Amazon-Dummy/,bad
https://sr-chandan-sahu.github.io/amazon-clone/,bad
https://port01-7wf.pages.dev/,bad
https://tiktokvb.shop/,bad
https://archana-ss.github.io/A-Responsive-Netflix-UI-Clone/,bad
https://isha-315.github.io/Netfilx-Clone/,bad
https://nileshnimawat.github.io/clone-netflix/,bad
https://prathamaghosh.github.io/netFlix-clone/,bad
https://smackapp.com/grp01.id.rakuten.co.jp/jp/377f43b4b7b83c40b47bcf6a32b601f4/,bad
https://www.schedlgesmbh.com/home.html/autoload.html,bad
https://pub-1d7a1fed18614b419641f48d1c598e79.r2.dev/index.html,bad
https://yashshejwal.github.io/Amazon_clone/,bad
https://adhil2399.github.io/netflx/,bad
https://okkypratama.github.io/netflix-landing-clone/,bad
https://girisyap-garantibbva.duckdns.org/,bad
https://metaimiiasklogin.godaddysites.com/,bad
https://muhsinraheem.github.io/Netflix/,bad
https://gokulkrishnan-hub.github.io/Netflix/,bad
https://ipfs.io/ipfs/bafkreiebqrigequ4ldgd6nfwessfxrxxl4r3bjzwgfqmqpx6aqe2w7qo7i,bad
https://pub-682ad3b65d944376b919745aae3c56d4.r2.dev/document6.html,bad
https://divyanshu832.github.io/Netflix-clone/,bad
https://karansadasivam.github.io/Netflix.OTT./,bad
https://icalac.org/didk/gspro/user/login.php,bad
https://ambikakachetti.github.io/Amazon/,bad
https://canhzr38.github.io/sistemanalizi-devidestek/,bad
https://souviknath11.github.io/Netflix-clone/,bad
https://arup2071.github.io/Netflix-Clone/,bad
https://meztamhask-lowgin.gitbook.io/us,bad
https://case-1000191901.mfbsp1324.click/,bad
https://vickyraj11.github.io/instacool/index.html,bad
https://pub-21241eccbf1943f3bf0dc9aa678811f9.r2.dev/index.html,bad
https://hello-world.simis.workers.dev/,bad
https://ssamridhi1.github.io/ecelltask1/,bad
https://tbhzmpqcxkgyv.top/,bad
https://pub-a58832a85ddb4e9abc898a965971118b.r2.dev/index.html,bad
https://551003.cc:8989/,bad
https://1115928.wcomhost.com/KIWI/12/infospage.php,bad
https://pub-d22ca59fb64d43fbaeb6953708dce034.r2.dev/index.html,bad
https://emirofcordoba.github.io/emir/,bad
https://v12977.github.io/Webpage/,bad
https://pub-89157d5a54f345cd9b410792401cf316.r2.dev/index.html,bad
https://ipfs.io/ipfs/bafkreibxehhh22bjtgmn2jbefpcd45lwdiy47qw55dqqksgr22c5q5a64i,bad
https://telegram-safe0.com/login/index.html,bad
https://vinayvy.github.io/Netflix-Clone-main/index.html,bad
https://mitravarunpandey.github.io/Netflix-Clone.github.io/,bad
https://pub-52ef3274f744458f81ce6555240b90f2.r2.dev/index.html,bad
https://29raj.github.io/Netflix_Clone/,bad
https://sub-2.e4dd46697d.workers.dev/,bad
https://att-106647-101795jayboi.weeblysite.com/,bad
https://iceage.lalalalala111.xyz/checkfresh/,bad
https://ramakrishnauggam.github.io/netflixhomepage/,bad
https://ismail965.github.io/NETFLIX-clone-website/,bad
https://rounak7047.github.io/amazon1/,bad
https://pub-ff5752ccfa0b41cf82911a1040a060a1.r2.dev/index.html,bad
https://pub-955b08ee4e2245f8b98b3cf124aea802.r2.dev/index.html,bad
https://garinalogin.github.io/hav/,bad
https://47820492-janehouston.pages.dev/https:/www.virustotal.com/vtapi/v2/url,bad
https://pub-46355aed8a9a493f9772279620a90729.r2.dev/index.html,bad
https://chippy0309.github.io/Netflix_Clone/,bad
https://hemeshdev.github.io/Netflixclone/,bad
https://pub-88554630a580403b9a6115cb575da03c.r2.dev/index.html,bad
https://ipfs.io/ipfs/bafkreibbx6rmzklfe7xwpgkfudkwdd4u4c3pqhxxf7owg7ivls5tvhrtda,bad
https://putti-chethana.github.io/Netflix/,bad
https://arjbd.github.io/Mami/,bad
https://vidit-04.github.io/Netflix-Clone/,bad
https://klastine-98745-bolicas.pages.dev/help/contact/696726697513529/,bad
https://nirmt-124398.github.io/netflix-clone/,bad
https://escalate-login-issues.vercel.app/,bad
https://ipfs.io/ipfs/QmSSB1jC181fbs3R6hRDmjSkujvaWnvWx8fXGR7wJrSHij,bad
https://mimi-5q2.pages.dev/,bad
https://bafybeibi5dsprzjuwoe7ejdjl5ctlrcohwehr7gdgn5nug3mfczqedomdq.ipfs.dweb.link/,bad
https://tgyqhrwzbvkmz.club/,bad
https://fzxizx.github.io/Netflix-Clone/,bad
https://pub-4f7caf5d0ca34235adaad28638873447.r2.dev/index.html,bad
https://shakyamegha246.github.io/Netflix/,bad
https://pub-6b001b7ff7c346899ce4b62cc1244ef1.r2.dev/monitor.html?user-agent=Mozilla/5.0+(Windows+NT+10.0,bad
https://sainathde.github.io/clone-of-Amazone/,bad
